단위중량(kg),투입중량(kg),염색길이(m),투입중량/길이,투입중량/액량,공정진행시간(%),진행온도,포속1,포속3,포속4,염색색차 DE
625.0,60.2,52.0,1.1576923076923078,0.0602,55.21,129.8,53,107,27,1.039721
450.0,95.8,72.0,1.3305555555555555,0.0958,16.74,116.7,51,49,93,1.355596
324.0,102.4,16.0,6.4,0.0512,4.95,47.2,91,92,8,0.4797601
146.0,187.4,1600.0,0.117125,0.04685,85.35,83.0,118,113,122,0.3946269
314.0,115.1,401.0,0.2870324189526184,0.05755,25.94,90.5,74,91,29,0.4264583
350.0,128.0,273.0,0.4688644688644688,0.064,72.77,103.4,119,117,57,0.2007852
560.0,341.6,545.0,0.6267889908256881,0.0854,37.85,119.7,93,90,46,1.958902
146.0,189.1,1600.0,0.1181875,0.047275,89.93,76.1,113,1,156,0.4288969
400.0,295.4,334.0,0.8844311377245508,0.07385,28.48,83.6,90,103,24,5.220153
146.0,188.6,1600.0,0.117875,0.04715,12.32,59.7,136,129,16,0.3004971
495.0,329.3,126.0,2.6134920634920635,0.082325,96.08,18.2,85,98,76,1.476973
460.0,155.6,33.0,4.715151515151515,0.0778,92.32,84.7,81,91,337,1.013855
324.0,54.4,119.0,0.4571428571428571,0.0544,99.77,31.0,48,37,717,1.702155
495.0,43.6,2.0,21.8,0.0726666666666666,20.6,98.5,81,0,0,1.600976
560.0,63.6,10.0,6.36,0.0636,95.98,40.1,8,27,1025,1.315164
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,31.75,109.6,97,96,37,1.91208
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,42.37,96.8,43,0,0,2.023612
1150.0,297.2,250.0,1.1888,0.0742999999999999,48.28,97.4,33,27,240,2.01561
604.0,258.8,400.0,0.647,0.0647,76.45,108.2,62,65,182,2.080513
560.0,199.5,111.0,1.7972972972972974,0.09975,47.88,107.6,82,122,50,3.457263
324.0,38.0,19.0,2.0,0.038,46.28,134.8,70,504,25,0.8450533
324.0,102.4,16.0,6.4,0.0512,67.34,68.6,39,91,172,0.4797601
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,87.92,69.8,21,89,272,1.362835
350.0,128.0,273.0,0.4688644688644688,0.064,48.51,129.9,124,118,40,0.2007852
146.0,189.1,1600.0,0.1181875,0.047275,82.55,82.3,115,106,142,0.4288969
560.0,199.5,111.0,1.7972972972972974,0.09975,42.86,121.1,106,119,43,3.457263
320.0,162.0,500.0,0.324,0.081,18.01,85.6,90,130,24,1.815297
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,58.56,130.7,455,0,0,2.185405
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,84.52,129.5,119,0,0,14.85745
560.0,288.2,373.0,0.7726541554959785,0.07205,52.63,105.6,75,71,75,0.7729153
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,21.0,82.3,124,0,0,1.130695
560.0,341.8,545.0,0.6271559633027524,0.08545,29.46,84.1,99,92,35,3.928609
146.0,188.4,1600.0,0.11775,0.0471,69.81,135.3,125,124,108,0.5068955
146.0,188.6,1600.0,0.117875,0.04715,98.19,34.2,112,136,152,0.3004971
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,89.49,69.9,51,87,277,1.362835
460.0,112.4,24.0,4.683333333333334,0.0562,17.86,109.3,74,81,54,1.113164
460.0,155.8,5.0,31.160000000000004,0.0779,99.48,27.3,11,76,260,1.361657
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,26.54,95.6,99,93,30,1.91208
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,14.67,98.2,36,53,67,1.354934
560.0,55.8,10.0,5.58,0.0557999999999999,49.15,100.9,50,52,66,2.042118
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,94.66,42.6,65,127,126,0.2916726
324.0,78.3,25.0,3.132,0.0783,8.68,86.9,44,67,40,5.306342
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,39.95,81.1,67,67,48,0.2916726
320.0,108.2,343.0,0.3154518950437318,0.0541,12.64,61.1,5,80,23,2.006101
314.0,115.1,401.0,0.2870324189526184,0.05755,90.79,49.3,81,58,129,0.4264583
560.0,55.8,10.0,5.58,0.0557999999999999,8.23,76.7,51,156,12,2.042118
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,7.58,36.1,186,93,4,1.91208
324.0,51.3,9.0,5.699999999999999,0.0513,93.33,42.5,48,16,269,0.4998396
320.0,162.0,500.0,0.324,0.081,11.49,64.8,8,130,14,1.815297
450.0,124.8,227.0,0.5497797356828193,0.0624,17.83,111.9,75,75,50,3.592049
1150.0,297.2,250.0,1.1888,0.0742999999999999,24.14,128.9,35,29,97,2.01561
560.0,341.8,545.0,0.6271559633027524,0.08545,27.23,78.2,101,97,32,3.928609
324.0,44.6,41.0,1.0878048780487806,0.0446,77.76,104.4,66,67,104,0.7530965
460.0,190.0,14.0,13.571428571428571,0.095,92.04,68.9,5,97,164,2.184558
480.0,156.4,242.0,0.6462809917355372,0.0782,69.49,85.5,94,94,187,2.855713
460.0,51.5,36.0,1.4305555555555556,0.0515,83.08,69.9,71,71,190,0.8660321
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,52.31,134.4,61,0,0,3.341123
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,3.83,37.8,20,68,6,0.319741
324.0,66.2,31.0,2.135483870967742,0.0662,97.24,31.5,9,32,346,0.8130776
460.0,48.0,3.0,16.0,0.048,6.91,85.9,65,196,13,1.644801
480.0,156.4,242.0,0.6462809917355372,0.0782,71.19,75.2,13,108,191,2.855713
320.0,122.7,77.0,1.5935064935064935,0.06135,66.67,69.0,13,93,152,1.593427
625.0,83.3,12.0,6.941666666666666,0.0833,57.44,67.9,75,303,39,0.3981313
320.0,122.7,77.0,1.5935064935064935,0.06135,99.51,35.2,3,84,232,1.593427
480.0,156.4,242.0,0.6462809917355372,0.0782,35.59,71.3,11,98,91,2.855713
460.0,51.5,36.0,1.4305555555555556,0.0515,71.97,130.4,70,388,164,0.8660321
560.0,199.5,111.0,1.7972972972972974,0.09975,45.95,118.7,11,122,47,3.457263
604.0,311.6,600.0,0.5193333333333334,0.0779,35.58,106.5,69,54,61,1.008322
460.0,51.5,36.0,1.4305555555555556,0.0515,28.19,78.7,70,208,58,0.8660321
1150.0,297.2,250.0,1.1888,0.0742999999999999,61.13,91.4,35,28,321,2.01561
604.0,311.2,600.0,0.5186666666666666,0.0778,59.72,133.4,96,229,55,0.2728531
560.0,341.8,545.0,0.6271559633027524,0.08545,16.96,49.2,99,101,19,3.928609
505.0,152.2,3.0,50.73333333333333,0.0761,96.82,35.6,88,87,161,0.7943481
460.0,51.5,36.0,1.4305555555555556,0.0515,31.34,116.8,70,70,69,0.8660321
1150.0,297.2,250.0,1.1888,0.0742999999999999,2.51,19.1,64,49,2,2.01561
460.0,51.5,36.0,1.4305555555555556,0.0515,65.17,67.7,68,68,151,0.8660321
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,59.8,63.8,67,66,82,0.2916726
450.0,147.4,301.0,0.4897009966777408,0.0737,49.78,130.0,2,89,58,0.8009977
450.0,124.8,227.0,0.5497797356828193,0.0624,99.28,36.7,29,158,399,3.592049
604.0,208.7,500.0,0.4174,0.052175,21.84,79.1,52,56,34,1.716412
320.0,122.7,77.0,1.5935064935064935,0.06135,19.75,116.6,84,186,40,1.593427
146.0,188.4,1600.0,0.11775,0.0471,58.87,135.4,130,123,88,0.5068955
604.0,208.7,550.0,0.3794545454545454,0.052175,35.41,104.5,54,58,62,1.265589
460.0,51.5,36.0,1.4305555555555556,0.0515,93.53,83.6,69,659,203,0.8660321
314.0,115.1,401.0,0.2870324189526184,0.05755,68.62,79.3,12,13,95,0.4264583
604.0,306.6,600.0,0.511,0.07665,91.02,33.2,66,59,118,3.03364
625.0,83.3,12.0,6.941666666666666,0.0833,65.4,65.0,78,734,43,0.3981313
320.0,197.6,601.0,0.3287853577371048,0.0988,93.6,34.1,76,132,116,2.601036
604.0,258.8,400.0,0.647,0.0647,80.17,90.7,62,65,198,2.080513
560.0,60.8,10.0,6.08,0.0608,45.11,65.7,61,365,49,0.3221368
450.0,124.8,227.0,0.5497797356828193,0.0624,45.54,73.9,76,236,128,3.592049
320.0,108.2,343.0,0.3154518950437318,0.0541,15.88,73.5,12,80,29,2.006101
495.0,362.5,73.0,4.965753424657534,0.090625,14.38,45.1,102,120,6,1.484328
324.0,38.0,19.0,2.0,0.038,48.35,129.7,70,70,27,0.8450533
480.0,156.4,242.0,0.6462809917355372,0.0782,16.74,118.0,96,189,39,2.855713
505.0,152.2,3.0,50.73333333333333,0.0761,7.07,40.2,49,99,5,0.7943481
324.0,78.3,25.0,3.132,0.0783,36.69,68.1,33,31,183,5.306342
320.0,158.6,90.0,1.762222222222222,0.0793,94.61,69.5,38,144,193,0.6491697
324.0,54.4,119.0,0.4571428571428571,0.0544,30.57,109.2,20,46,194,1.702155
320.0,164.6,351.0,0.4689458689458689,0.0823,52.8,99.9,72,124,28,1.532855
560.0,42.8,11.0,3.89090909090909,0.0713333333333333,89.29,99.6,44,0,0,14.85745
480.0,156.4,242.0,0.6462809917355372,0.0782,18.22,126.3,97,93,43,2.855713
604.0,258.8,400.0,0.647,0.0647,79.34,94.6,62,65,196,2.080513
400.0,143.6,37.0,3.881081081081081,0.0718,88.36,45.4,60,100,62,0.6883717
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,77.61,106.4,67,403,100,0.2916726
536.0,168.4,16.0,10.525,0.0842,44.34,91.6,96,92,75,2.792194
480.0,82.4,128.0,0.64375,0.0824,61.22,130.2,42,41,187,2.207412
460.0,155.8,5.0,31.160000000000004,0.0779,41.88,68.8,39,37,107,1.361657
460.0,112.4,24.0,4.683333333333334,0.0562,4.59,46.5,2,74,11,1.113164
460.0,155.6,33.0,4.715151515151515,0.0778,36.33,67.2,20,85,142,1.013855
560.0,287.2,450.0,0.6382222222222222,0.0718,0.93,35.0,0,0,0,2.161994
485.0,113.0,267.0,0.4232209737827715,0.0565,57.85,112.5,79,155,86,5.026582
450.0,95.8,72.0,1.3305555555555555,0.0958,30.58,87.2,52,48,175,1.355596
146.0,188.4,1600.0,0.11775,0.0471,32.08,80.1,134,127,49,0.5068955
320.0,197.6,601.0,0.3287853577371048,0.0988,89.63,69.3,75,137,109,2.601036
460.0,48.0,3.0,16.0,0.048,91.4,65.4,67,734,136,1.644801
560.0,71.1,71.0,1.0014084507042254,0.0711,34.87,104.9,63,64,33,14.40188
460.0,48.0,3.0,16.0,0.048,25.63,68.6,64,64,38,1.644801
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,14.36,54.4,353,0,0,2.185405
460.0,155.8,5.0,31.160000000000004,0.0779,9.69,79.3,81,77,22,1.361657
460.0,155.6,33.0,4.715151515151515,0.0778,2.62,40.5,85,94,6,1.013855
485.0,113.0,267.0,0.4232209737827715,0.0565,81.61,69.8,76,75,128,5.026582
495.0,43.6,2.0,21.8,0.0726666666666666,90.37,69.1,50,0,0,1.600976
460.0,33.5,18.0,1.8611111111111112,0.0558333333333333,61.06,128.5,43,0,0,2.023612
146.0,188.8,1600.0,0.118,0.0472,61.13,134.8,127,120,99,0.4435995
536.0,184.9,84.0,2.2011904761904764,0.09245,32.56,129.8,11,114,47,1.057401
604.0,311.2,600.0,0.5186666666666666,0.0778,94.91,28.1,26,103,92,0.2728531
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,15.21,103.4,47,84,42,1.362835
560.0,55.8,10.0,5.58,0.0557999999999999,8.96,80.6,52,156,12,2.042118
480.0,156.4,242.0,0.6462809917355372,0.0782,66.1,116.8,98,94,178,2.855713
620.0,189.8,266.0,0.7135338345864662,0.0949,73.44,125.4,85,90,143,0.3338742
190.0,87.6,456.0,0.1921052631578947,0.0219,37.39,83.1,82,93,45,1.338738
450.0,124.8,227.0,0.5497797356828193,0.0624,1.93,30.1,79,81,2,3.592049
800.0,66.0,69.0,0.9565217391304348,0.066,28.68,112.0,13,31,148,0.768085
450.0,147.4,301.0,0.4897009966777408,0.0737,90.22,27.7,35,0,108,0.8009977
324.0,54.4,119.0,0.4571428571428571,0.0544,36.09,80.0,46,45,228,1.702155
324.0,66.2,31.0,2.135483870967742,0.0662,63.8,96.7,56,58,224,0.8130776
460.0,112.4,24.0,4.683333333333334,0.0562,0.51,34.7,44,0,0,1.113164
460.0,190.0,14.0,13.571428571428571,0.095,35.99,129.8,20,100,55,2.184558
450.0,41.0,83.0,0.4939759036144578,0.0683333333333333,3.86,29.7,176,0,0,2.425779
620.0,189.8,266.0,0.7135338345864662,0.0949,21.31,100.9,77,80,39,0.3338742
324.0,78.3,25.0,3.132,0.0783,90.93,67.7,6,5,510,5.306342
320.0,197.6,601.0,0.3287853577371048,0.0988,77.13,119.9,75,141,91,2.601036
460.0,48.0,3.0,16.0,0.048,73.52,63.5,65,64,115,1.644801
146.0,187.4,1600.0,0.117125,0.04685,64.84,135.3,124,121,93,0.3946269
450.0,53.2,100.0,0.532,0.0886666666666666,95.56,29.4,61,0,0,0.7367827
560.0,198.4,500.0,0.3968,0.0992,17.16,83.6,3,230,17,5.25213
190.0,87.6,456.0,0.1921052631578947,0.0219,56.96,120.0,81,91,73,1.338738
294.0,80.1,254.0,0.3153543307086613,0.0800999999999999,14.75,130.0,72,28,113,0.319741
314.0,97.4,300.0,0.3246666666666666,0.0487,73.48,79.8,2,76,124,0.4555725
580.0,264.5,413.0,0.6404358353510896,0.066125,35.16,86.7,87,79,56,3.708582
560.0,341.6,545.0,0.6267889908256881,0.0854,13.55,50.0,91,96,12,1.958902
800.0,66.0,75.0,0.88,0.066,90.94,71.2,31,13,566,0.3451779
625.0,83.3,12.0,6.941666666666666,0.0833,94.81,45.3,73,917,68,0.3981313
314.0,98.8,300.0,0.3293333333333333,0.0494,89.91,43.1,67,65,147,0.5957398
800.0,66.0,75.0,0.88,0.066,22.46,99.8,26,24,122,0.3451779
324.0,78.3,25.0,3.132,0.0783,7.5,76.6,31,66,33,5.306342
320.0,108.2,343.0,0.3154518950437318,0.0541,85.2,75.2,11,7,168,2.006101
604.0,254.6,228.0,1.1166666666666667,0.06365,14.86,52.7,70,78,10,0.732778
450.0,129.0,92.0,1.4021739130434785,0.0645,50.66,93.8,43,84,117,1.000596
536.0,168.4,16.0,10.525,0.0842,25.89,120.2,96,186,41,2.792194
536.0,168.4,16.0,10.525,0.0842,95.79,44.8,58,92,207,2.792194
560.0,341.8,545.0,0.6271559633027524,0.08545,54.91,119.7,98,93,71,3.928609
604.0,311.6,600.0,0.5193333333333334,0.0779,30.29,99.5,68,73,50,1.008322
146.0,189.2,1600.0,0.11825,0.0472999999999999,59.4,134.8,130,122,67,0.299028
146.0,189.6,1600.0,0.1185,0.0474,73.46,119.4,119,116,86,0.3985579
560.0,287.2,450.0,0.6382222222222222,0.0718,25.93,78.3,110,81,34,2.161994
552.0,219.4,6.0,36.56666666666667,0.1097,39.25,78.3,19,108,107,1.562582
495.0,329.3,126.0,2.6134920634920635,0.082325,81.05,69.4,80,98,65,1.476973
800.0,167.0,84.0,1.988095238095238,0.0835,31.15,96.4,13,67,38,7.266841
560.0,63.6,10.0,6.36,0.0636,38.76,123.1,31,35,419,1.315164
625.0,60.2,52.0,1.1576923076923078,0.0602,46.63,124.4,52,53,22,1.039721
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,45.29,67.5,67,401,55,0.2916726
235.0,19.8,33.0,0.6,0.033,26.59,99.8,46,0,0,1.645152
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,83.97,73.1,65,137,110,0.2916726
146.0,189.6,1600.0,0.1185,0.0474,35.0,90.1,146,131,40,0.3985579
625.0,83.3,12.0,6.941666666666666,0.0833,98.96,29.7,54,332,68,0.3981313
460.0,38.4,32.0,1.2,0.064,85.95,69.3,40,0,0,0.3146644
625.0,220.3,201.0,1.0960199004975124,0.11015,51.06,68.8,10,102,82,0.9501897
320.0,122.7,77.0,1.5935064935064935,0.06135,57.28,74.4,72,93,128,1.593427
620.0,189.8,266.0,0.7135338345864662,0.0949,6.89,47.2,101,105,7,0.3338742
460.0,38.4,32.0,1.2,0.064,57.3,69.5,38,0,0,0.3146644
146.0,187.4,1600.0,0.117125,0.04685,79.85,88.6,119,113,114,0.3946269
560.0,71.1,71.0,1.0014084507042254,0.0711,4.36,40.5,62,62,3,14.40188
625.0,60.2,52.0,1.1576923076923078,0.0602,18.4,63.3,54,216,10,1.039721
146.0,189.6,1600.0,0.1185,0.0474,58.08,134.9,127,124,67,0.3985579
536.0,168.4,16.0,10.525,0.0842,83.5,109.0,96,92,182,2.792194
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,39.08,94.5,42,0,0,11.56194
560.0,71.1,71.0,1.0014084507042254,0.0711,11.86,75.1,61,122,9,14.40188
450.0,124.8,227.0,0.5497797356828193,0.0624,42.17,68.0,16,74,120,3.592049
560.0,260.4,450.0,0.5786666666666667,0.0650999999999999,8.53,36.7,96,92,5,1.91208
604.0,234.2,433.0,0.5408775981524249,0.05855,36.23,108.4,82,93,39,1.696731
146.0,188.6,1600.0,0.117875,0.04715,82.97,82.2,125,110,134,0.3004971
625.0,218.2,14.0,15.585714285714284,0.1090999999999999,62.32,94.1,51,95,135,0.5479724
314.0,115.1,401.0,0.2870324189526184,0.05755,53.56,113.6,52,91,72,0.4264583
460.0,155.6,33.0,4.715151515151515,0.0778,57.3,68.5,28,86,216,1.013855
604.0,310.4,600.0,0.5173333333333333,0.0775999999999999,49.06,134.5,69,77,80,0.6295673
190.0,85.6,401.0,0.2134663341645885,0.0214,85.53,69.8,74,58,160,1.655061
146.0,188.6,1600.0,0.117875,0.04715,56.88,134.4,123,120,97,0.3004971
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,54.59,119.7,21,81,168,1.362835
350.0,35.6,13.0,2.7384615384615385,0.0593333333333333,4.6,40.8,93,0,0,11.56194
505.0,149.4,6.0,24.9,0.0747,20.51,90.6,34,98,21,0.9071327
314.0,93.4,269.0,0.3472118959107806,0.0467,47.98,120.4,58,61,87,0.4271967
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,89.35,42.3,47,0,0,3.341123
460.0,112.4,24.0,4.683333333333334,0.0562,41.07,43.1,0,0,116,1.113164
480.0,156.4,242.0,0.6462809917355372,0.0782,17.8,124.1,97,94,42,2.855713
324.0,139.6,253.0,0.5517786561264821,0.0698,28.37,100.3,105,108,27,0.5054298
604.0,208.7,550.0,0.3794545454545454,0.052175,17.22,66.4,54,58,24,1.265589
450.0,147.4,301.0,0.4897009966777408,0.0737,24.44,85.9,90,88,23,0.8009977
314.0,44.6,35.0,1.2742857142857142,0.0743333333333333,16.74,70.4,58,0,0,0.5272802
460.0,155.6,33.0,4.715151515151515,0.0778,94.57,69.5,16,17,345,1.013855
314.0,98.8,300.0,0.3293333333333333,0.0494,1.32,35.2,65,69,2,0.5957398
460.0,51.5,36.0,1.4305555555555556,0.0515,28.86,86.8,69,69,60,0.8660321
235.0,19.8,33.0,0.6,0.033,99.21,20.3,47,0,0,1.645152
604.0,207.4,550.0,0.3770909090909091,0.05185,0.44,31.3,0,0,0,1.874971
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,19.47,73.1,22,52,87,1.354934
450.0,164.2,173.0,0.9491329479768784,0.0820999999999999,38.7,79.9,45,77,114,1.362835
460.0,51.5,36.0,1.4305555555555556,0.0515,95.02,69.9,69,138,205,0.8660321
350.0,35.0,87.0,0.4022988505747126,0.0583333333333333,31.02,102.1,53,0,0,3.341123
146.0,187.4,1600.0,0.117125,0.04685,14.65,60.1,127,127,17,0.3946269
146.0,188.4,1600.0,0.11775,0.0471,62.64,135.1,126,118,96,0.5068955
324.0,66.2,31.0,2.135483870967742,0.0662,23.31,110.0,5,60,78,0.8130776
604.0,234.2,433.0,0.5408775981524249,0.05855,28.99,97.5,82,94,30,1.696731
460.0,155.6,33.0,4.715151515151515,0.0778,30.15,69.2,78,86,116,1.013855
324.0,44.6,41.0,1.0878048780487806,0.0446,28.05,95.5,68,68,38,0.7530965
314.0,113.8,350.0,0.3251428571428571,0.0569,2.47,40.6,92,92,2,0.3047607
604.0,208.7,500.0,0.4174,0.052175,20.87,76.2,108,58,32,1.716412
495.0,43.6,2.0,21.8,0.0726666666666666,2.66,21.9,69,0,0,1.600976
800.0,50.0,67.0,0.746268656716418,0.0833333333333333,64.71,76.8,37,0,0,0.7474369
560.0,71.1,71.0,1.0014084507042254,0.0711,36.8,88.9,65,557,33,14.40188
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,66.67,106.8,68,67,93,0.2916726
450.0,95.8,72.0,1.3305555555555555,0.0958,58.48,86.5,55,23,353,1.355596
450.0,53.2,100.0,0.532,0.0886666666666666,94.44,31.6,60,0,0,0.7367827
146.0,187.4,1600.0,0.117125,0.04685,95.97,39.0,130,124,134,0.3946269
560.0,60.8,10.0,6.08,0.0608,19.02,118.0,57,1164,33,0.3221368
604.0,254.6,228.0,1.1166666666666667,0.06365,58.11,120.2,185,66,70,0.732778
320.0,108.2,343.0,0.3154518950437318,0.0541,85.92,73.4,60,92,169,2.006101
460.0,51.5,36.0,1.4305555555555556,0.0515,31.51,118.3,70,70,69,0.8660321
604.0,208.7,550.0,0.3794545454545454,0.052175,93.78,31.8,46,47,198,1.265589
460.0,112.4,24.0,4.683333333333334,0.0562,35.2,88.0,49,73,105,1.113164
324.0,78.3,25.0,3.132,0.0783,63.71,65.8,42,42,335,5.306342
536.0,184.9,84.0,2.2011904761904764,0.09245,73.42,114.9,53,228,102,1.057401
460.0,46.4,3.0,15.466666666666669,0.0464,93.82,47.1,62,122,96,1.068646
536.0,184.9,84.0,2.2011904761904764,0.09245,70.43,97.1,77,224,98,1.057401
324.0,66.2,31.0,2.135483870967742,0.0662,49.08,78.3,33,56,170,0.8130776
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,29.07,105.0,57,54,126,1.354934
495.0,43.6,2.0,21.8,0.0726666666666666,17.28,88.1,76,0,0,1.600976
560.0,199.5,111.0,1.7972972972972974,0.09975,62.55,68.6,101,115,68,3.457263
604.0,306.6,600.0,0.511,0.07665,94.61,35.1,66,59,118,3.03364
146.0,189.6,1600.0,0.1185,0.0474,20.38,59.9,134,131,23,0.3985579
560.0,71.1,71.0,1.0014084507042254,0.0711,24.94,130.1,62,1455,19,14.40188
450.0,95.8,72.0,1.3305555555555555,0.0958,38.84,88.5,8,49,229,1.355596
314.0,98.8,300.0,0.3293333333333333,0.0494,58.33,104.1,68,205,91,0.5957398
324.0,102.4,16.0,6.4,0.0512,41.89,39.8,50,93,102,0.4797601
400.0,295.4,334.0,0.8844311377245508,0.07385,44.3,120.9,91,106,39,5.220153
320.0,108.2,343.0,0.3154518950437318,0.0541,65.34,78.4,22,77,125,2.006101
320.0,197.6,601.0,0.3287853577371048,0.0988,41.46,75.9,0,0,47,2.601036
560.0,63.6,10.0,6.36,0.0636,44.61,92.2,30,32,478,1.315164
800.0,66.0,69.0,0.9565217391304348,0.066,32.08,122.7,29,30,168,0.768085
460.0,40.0,3.0,13.333333333333334,0.0666666666666666,68.5,93.5,86,0,0,1.130695
460.0,49.8,7.0,7.114285714285714,0.0829999999999999,98.9,25.9,63,0,0,2.185405
460.0,111.0,115.0,0.9652173913043478,0.0555,18.1,99.6,134,1333,1,17.20203
625.0,220.3,201.0,1.0960199004975124,0.11015,46.2,71.4,107,103,74,0.9501897
314.0,113.8,350.0,0.3251428571428571,0.0569,25.93,93.6,52,90,40,0.3047607
460.0,48.0,3.0,16.0,0.048,91.57,67.4,65,66,137,1.644801
460.0,112.4,24.0,4.683333333333334,0.0562,54.34,130.0,70,75,158,1.113164
400.0,295.4,334.0,0.8844311377245508,0.07385,22.15,68.4,90,104,18,5.220153
604.0,208.7,550.0,0.3794545454545454,0.052175,24.88,86.7,55,57,40,1.265589
560.0,286.8,450.0,0.6373333333333333,0.0717,31.01,103.3,84,76,29,3.629072
320.0,122.7,77.0,1.5935064935064935,0.06135,46.42,97.9,88,91,101,1.593427
460.0,190.0,14.0,13.571428571428571,0.095,34.08,130.2,101,100,52,2.184558
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,39.19,84.9,66,67,47,0.2916726
146.0,188.8,1600.0,0.118,0.0472,13.21,60.0,134,0,21,0.4435995
450.0,129.0,92.0,1.4021739130434785,0.0645,97.11,42.2,85,82,229,1.000596
620.0,189.8,266.0,0.7135338345864662,0.0949,48.52,72.7,83,87,98,0.3338742
146.0,189.6,1600.0,0.1185,0.0474,85.38,83.0,126,117,104,0.3985579
460.0,155.6,33.0,4.715151515151515,0.0778,99.81,27.8,12,19,363,1.013855
314.0,98.8,300.0,0.3293333333333333,0.0494,60.53,94.6,14,67,95,0.5957398
190.0,88.3,458.0,0.1927947598253275,0.022075,99.56,30.3,78,108,144,1.169382
324.0,38.8,96.0,0.4041666666666666,0.0387999999999999,84.73,69.1,66,66,112,0.2916726
560.0,290.6,450.0,0.6457777777777778,0.07265,14.42,52.8,87,90,15,3.65923
460.0,111.0,115.0,0.9652173913043478,0.0555,91.72,68.2,132,1001,12,17.20203
320.0,20.2,47.0,0.4297872340425532,0.0336666666666666,69.51,113.8,55,0,0,1.343926
604.0,207.4,550.0,0.3770909090909091,0.05185,72.12,84.4,51,58,198,1.874971
146.0,188.4,1600.0,0.11775,0.0471,21.51,60.3,127,128,31,0.5068955
460.0,48.0,3.0,16.0,0.048,86.34,69.4,65,65,129,1.644801
480.0,156.4,242.0,0.6462809917355372,0.0782,70.55,78.9,22,0,190,2.855713
320.0,122.7,77.0,1.5935064935064935,0.06135,61.23,69.4,42,92,137,1.593427
450.0,54.8,10.0,5.48,0.0547999999999999,70.92,91.7,73,73,30,2.453874
1150.0,297.2,250.0,1.1888,0.0742999999999999,12.54,72.6,48,38,38,2.01561
460.0,48.0,3.0,16.0,0.048,40.64,102.2,66,131,61,1.644801
480.0,156.4,242.0,0.6462809917355372,0.0782,53.39,69.3,10,95,142,2.855713
460.0,112.4,24.0,4.683333333333334,0.0562,63.01,70.2,70,75,185,1.113164
560.0,288.2,373.0,0.7726541554959785,0.07205,54.55,98.4,73,73,78,0.7729153
625.0,155.4,34.0,4.570588235294117,0.0777,80.35,76.3,54,12,106,0.9041876
800.0,66.0,69.0,0.9565217391304348,0.066,93.58,51.9,6,31,557,0.768085
604.0,207.4,550.0,0.3770909090909091,0.05185,51.33,134.7,52,56,104,1.874971
560.0,71.1,71.0,1.0014084507042254,0.0711,50.36,97.2,63,192,40,14.40188
460.0,190.0,14.0,13.571428571428571,0.095,26.11,120.7,8,101,37,2.184558
320.0,54.6,76.0,0.718421052631579,0.0546,89.6,46.1,66,62,197,1.818745
625.0,220.3,201.0,1.0960199004975124,0.11015,2.13,28.8,114,74,1,0.9501897
505.0,149.4,6.0,24.9,0.0747,5.13,37.8,63,101,2,0.9071327
350.0,77.6,12.0,6.466666666666666,0.0775999999999999,6.4,0.0,0,0,0,1.354934
480.0,82.4,128.0,0.64375,0.0824,70.41,125.4,41,5,215,2.207412
560.0,60.8,10.0,6.08,0.0608,71.74,112.0,59,58,66,0.3221368
314.0,99.2,300.0,0.3306666666666666,0.0496,6.52,39.6,77,76,5,0.4474733
275.0,76.7,7.0,10.957142857142856,0.0767,73.79,69.1,75,4,93,0.8384458
560.0,71.1,71.0,1.0014084507042254,0.0711,10.17,62.9,62,353,7,14.40188
235.0,19.8,33.0,0.6,0.033,81.35,79.8,31,0,0,1.645152
536.0,168.4,16.0,10.525,0.0842,97.09,35.8,26,91,210,2.792194
1150.0,297.2,250.0,1.1888,0.0742999999999999,44.83,75.2,37,31,220,2.01561
